// Move to data/assets_data.csv
asset_id,category,type,state,city,condition,purchase_date,last_maintenance_date,next_maintenance_due,usage_hours,assigned_officer,remarks,serial_number,caliber,ammunition_count,assigned_unit,ip_address,firmware_version,os_version,vendor,warranty_expiry,license_plate,fuel_type,assigned_station,mileage_km,battery_health,connectivity,storage_capacity
AST869629,Devices,Motorola APX Radio,Sabah,Lahad Datu,Good,2023-05-19,2023-12-07,2024-10-20,2715.0,Azhar,Battery replacement needed,,,,,,v1.0,,,,,,,,67%,Ethernet,16GB
EQP695783,Weapons,Walther P99,Putrajaya,Presint 1,Good,2018-12-19,2019-09-19,2020-05-28,320.0,Hakim,Network connectivity issues,PG192130,5.56mm,152.0,Criminal Investigation,,,,,,,,,,,,
EQP159050,ICT Assets,Fortinet Firewall,Johor,Muar,Damaged,2018-08-29,2019-03-21,2019-09-30,4226.0,Zarina,Software update pending,,,,,10.0.201.190,v3.2.2,v9.1,Fortinet,2023-01-05,,,,,,,
PDM565822,Vehicles,Honda Civic,Putrajaya,Putrajaya,Needs Action,2018-04-09,2018-10-08,2019-05-16,,Ramlah,Requires software upgrade,,,,,,,,,,SG 1985 A,Hybrid,Putrajaya HQ,11450.0,,,
PDM830847,Weapons,Remington 870,Melaka,Jasin,Needs Action,2015-08-28,2016-05-28,2017-02-26,464.0,Zulkifli,Battery degradation,BC608578,.22 LR,107.0,Narcotics Division,,,,,,,,,,,,
PDM292988,Vehicles,Yamaha R25 Motorcycle,Johor,Johor Bahru,Good,2023-01-24,2023-12-15,2024-07-03,,Syafiq,Network connectivity issues,,,,,,,,,,PH 6260 J,Electric,Johor Bahru Police Station,125285.0,,,
EQP350132,ICT Assets,Canon Printer,Sabah,Lahad Datu,Good,2015-11-28,2016-11-16,2017-06-15,1696.0,Hafiz,Network connectivity issues,,,,,10.0.181.210,v3.8.1,v11.1,Canon,2018-12-22,,,,,,,
AST898832,Devices,Dahua CCTV,Sabah,Sandakan,Needs Action,2018-02-09,2018-10-12,2019-03-30,2346.0,Azmi,Regular inspection due,,,,,,v3.3,,,,,,,,88%,USB,64GB
EQP577363,ICT Assets,Cisco ISR Router,Negeri Sembilan,Port Dickson,Damaged,2015-09-19,2016-01-19,2016-07-27,5136.0,Nurul,Minor wear and tear,,,,,172.16.41.223,v1.5.4,v12.0,Cisco,2017-02-24,,,,,,,
PDM413048,Weapons,Walther P99,Kedah,Kulim,Needs Action,2022-04-04,2023-04-03,2023-09-18,3641.0,Sarah,Scheduled for maintenance,JC314326,9mm,193.0,Anti-Vice Unit,,,,,,,,,,,,
PDM407312,ICT Assets,Cisco ISR Router,Kedah,Kulim,Good,2017-09-16,2018-02-23,2018-12-13,1085.0,Nurul,Scheduled for maintenance,,,,,172.16.29.95,v4.9.9,v8.3,Cisco,2021-03-22,,,,,,,
PDM453943,ICT Assets,Malware Threat Management,Terengganu,Kuala Terengganu,Damaged,2016-09-17,2016-12-04,2017-09-11,1162.0,Hamid,Requires software upgrade,,,,,192.168.22.44,v4.4.1,v11.1,Symantec,2021-05-28,,,,,,,
PDM633034,Vehicles,Proton Wira,Kedah,Kulim,Needs Action,2021-04-14,2022-02-14,2022-07-01,,Khadijah,Firmware outdated,,,,,,,,,,WB 8568 B,Hybrid,Kulim HQ,26898.0,,,
PDM982315,Devices,Axon Body 3,Kelantan,Kota Bharu,Damaged,2017-05-06,2017-08-31,2018-03-28,962.0,Hassan,Requires cleaning,,,,,,v7.9,,,,,,,,70%,5G,256GB
AST588997,Vehicles,Proton X70,Pahang,Temerloh,Damaged,2019-03-20,2019-08-11,2020-06-05,,Haslinda,Hardware replacement needed,,,,,,,,,,ML 3351 K,Electric,Temerloh HQ,62870.0,,,
PDM551607,Vehicles,Transport Truck,Pahang,Temerloh,Needs Action,2019-07-02,2019-10-22,2020-08-27,,Normah,Battery replacement needed,,,,,,,,,,SG 3224 E,Hybrid,Temerloh District Office,124250.0,,,
EQP993944,Vehicles,Honda CBX Motorcycle,Kuala Lumpur,Kepong,Needs Action,2020-10-05,2021-07-09,2021-10-12,,Nadia,Network connectivity issues,,,,,,,,,,PH 6627 D,Hybrid,Kepong HQ,62087.0,,,
AST571488,Vehicles,Proton Wira,Sarawak,Bintulu,Good,2019-11-10,2020-09-24,2021-05-09,,Hassan,Regular inspection due,,,,,,,,,,WC 9006 D,Petrol,Bintulu Police Station,144451.0,,,
AST994220,ICT Assets,Canon Printer,Terengganu,Kuala Terengganu,Damaged,2023-09-17,2024-02-05,2024-09-28,4317.0,Nadia,Regular inspection due,,,,,192.168.240.214,v4.9.2,v9.2,Canon,2028-07-03,,,,,,,
AST853862,Weapons,Baton,Putrajaya,Presint 1,Good,2025-01-26,2025-08-09,2026-03-11,2505.0,Ibrahim,Firmware outdated,GW630692,.45 ACP,143.0,Patrol Unit,,,,,,,,,,,,
PDM748114,ICT Assets,Windows Server 2019,Negeri Sembilan,Nilai,Needs Action,2021-06-07,2021-10-24,2022-10-04,4671.0,Rohani,Hardware replacement needed,,,,,10.0.169.22,v3.4.1,v9.0,Microsoft,2026-04-24,,,,,,,
EQP915231,Weapons,Remington 870,Kuala Lumpur,Kuala Lumpur,Damaged,2017-11-14,2018-04-18,2018-11-04,4608.0,Zaitun,Camera lens scratched,QN943029,7.62mm,176.0,Patrol Unit,,,,,,,,,,,,
AST693250,ICT Assets,Cisco ISR Router,Perak,Taiping,Good,2019-01-27,2019-11-16,2020-11-09,3062.0,Hassan,Camera lens scratched,,,,,10.0.133.173,v5.2.5,v9.2,Cisco,2020-10-21,,,,,,,
AST826552,Weapons,Baton,Terengganu,Chukai,Needs Action,2016-11-08,2017-06-13,2017-12-12,2250.0,Zarina,Network connectivity issues,AK596755,.22 LR,47.0,Mobile Patrol Force,,,,,,,,,,,,
AST415504,Weapons,M4 Carbine,Sabah,Lahad Datu,Good,2019-05-11,2019-06-14,2020-03-31,2028.0,Sarah,Minor wear and tear,WE438672,9mm,199.0,Mobile Patrol Force,,,,,,,,,,,,
EQP678360,Devices,Motorola VB400,Negeri Sembilan,Seremban,Good,2025-01-20,2025-08-22,2025-12-30,2185.0,Khadijah,Minor wear and tear,,,,,,v1.1,,,,,,,,77%,Bluetooth,256GB
EQP460973,Vehicles,Proton X70,Putrajaya,Presint 15,Damaged,2020-02-17,2020-11-15,2021-09-02,,Sharifah,Engine overheating,,,,,,,,,,PH 4182 D,Diesel,Presint 15 District Office,163410.0,,,
AST270401,Vehicles,Honda CBX Motorcycle,Melaka,Ayer Keroh,Needs Action,2015-02-06,2015-04-22,2015-11-20,,Ismail,Regular maintenance completed,,,,,,,,,,PN 4604 D,Hybrid,Ayer Keroh Police Station,161994.0,,,
AST662227,Weapons,Sig Sauer P226,Penang,Balik Pulau,Needs Action,2022-06-09,2023-02-01,2023-12-09,4355.0,Sharifah,Hardware replacement needed,JH788078,9mm,44.0,Special Branch,,,,,,,,,,,,
PDM856371,Weapons,Sig Sauer P226,Perak,Kampar,Needs Action,2025-08-30,2025-08-20,2026-05-08,273.0,Rosnah,Hardware replacement needed,SX555500,.38 Special,12.0,Cybercrime Unit,,,,,,,,,,,,
AST421109,Devices,Axon Body 3,Kelantan,Tanah Merah,Good,2024-09-05,2024-12-29,2025-12-28,2860.0,Siti Nurhaliza,Regular inspection due,,,,,,v3.3,,,,,,,,75%,Bluetooth,1TB
EQP306396,Weapons,M4 Carbine,Sabah,Tawau,Needs Action,2022-10-18,2023-01-24,2023-09-13,1015.0,Syafiq,Software update pending,CK853791,9mm,63.0,Traffic Police,,,,,,,,,,,,
EQP241850,ICT Assets,Canon Printer,Terengganu,Dungun,Damaged,2015-02-03,2015-10-21,2016-09-21,6205.0,Ismail,Performance optimal,,,,,10.0.7.191,v2.2.5,v9.1,Canon,2019-06-26,,,,,,,
EQP666146,Vehicles,Proton X70,Perak,Kampar,Damaged,2015-08-28,2015-11-20,2016-04-28,,Zulkifli,Scheduled for maintenance,,,,,,,,,,WA 5511 F,Hybrid,Kampar HQ,6370.0,,,
AST894704,Weapons,Sig Sauer P226,Negeri Sembilan,Seremban,Damaged,2021-06-13,2021-11-01,2022-02-07,1270.0,Mansor,Needs calibration,GP059177,5.56mm,74.0,Patrol Unit,,,,,,,,,,,,
EQP723750,Devices,Motorola VB400,Negeri Sembilan,Seremban,Needs Action,2019-10-23,2020-01-07,2020-10-22,2360.0,Yusof,Battery degradation,,,,,,v7.3,,,,,,,,68%,5G,128GB
AST141051,Vehicles,Proton X70,Sarawak,Sibu,Good,2022-06-14,2023-02-02,2023-07-29,,Kamal,Engine overheating,,,,,,,,,,ML 6157 B,Petrol,Sibu District Office,100361.0,,,
AST477264,Vehicles,Honda Civic,Kedah,Alor Setar,Good,2022-11-12,2023-03-27,2023-07-31,,Zarina,Regular inspection due,,,,,,,,,,KL 4825 D,Electric,Alor Setar HQ,108450.0,,,
EQP451188,Devices,Axon Body 3,Putrajaya,Presint 8,Needs Action,2017-08-01,2018-05-21,2018-11-27,1607.0,Zaharah,Firmware outdated,,,,,,v9.1,,,,,,,,60%,WiFi,256GB
AST869529,Weapons,M4 Carbine,Pahang,Bentong,Damaged,2024-11-23,2025-03-07,2026-02-22,4694.0,Halimah,Storage capacity low,KQ577946,9mm,182.0,Traffic Police,,,,,,,,,,,,
AST690944,Vehicles,Toyota Hilux,Johor,Skudai,Needs Action,2017-01-11,2017-06-24,2018-02-09,,Zaitun,Regular maintenance completed,,,,,,,,,,PH 5369 C,Hybrid,Skudai HQ,62815.0,,,
AST208490,Devices,Motorola APX Radio,Sabah,Lahad Datu,Good,2025-10-23,2025-08-11,2026-05-02,796.0,Zulkifli,Needs calibration,,,,,,v4.1,,,,,,,,75%,WiFi,512GB
EQP284600,ICT Assets,Canon Printer,Johor,Muar,Needs Action,2018-10-28,2019-10-19,2020-01-24,2159.0,Zaharah,Regular inspection due,,,,,10.0.209.29,v5.8.1,v11.4,Canon,2019-12-10,,,,,,,
AST570760,Weapons,Baton,Sabah,Tawau,Needs Action,2025-05-28,2025-08-16,2026-01-17,1283.0,Ismail,Requires cleaning,LU679803,.22 LR,9.0,Cybercrime Unit,,,,,,,,,,,,
EQP769179,ICT Assets,HP Laptop,Kelantan,Pasir Mas,Needs Action,2020-01-30,2021-01-15,2021-06-08,2558.0,Kamarul,Hardware replacement needed,,,,,172.16.69.117,v3.2.3,v12.3,HP,2024-04-03,,,,,,,
AST978868,Devices,Axon Body 3,Selangor,Petaling Jaya,Needs Action,2025-05-12,2025-08-01,2026-02-25,685.0,Aisyah,Battery degradation,,,,,,v3.5,,,,,,,,60%,Bluetooth,128GB
AST177244,Vehicles,Honda CBX Motorcycle,Kuala Lumpur,Cheras,Damaged,2020-05-31,2020-08-04,2020-12-14,,Noraini,Engine overheating,,,,,,,,,,PH 5624 E,Petrol,Cheras HQ,150718.0,,,
AST487666,ICT Assets,iPad Tablet,Johor,Skudai,Damaged,2019-12-19,2020-08-06,2021-07-01,5703.0,Kamarul,Network connectivity issues,,,,,10.0.33.119,v3.2.1,v10.5,Apple,2022-08-01,,,,,,,
PDM774238,Vehicles,Prison Transport Bus,Kedah,Langkawi,Needs Action,2017-08-25,2018-05-06,2019-04-10,,Fatimah,Firmware outdated,,,,,,,,,,KD 9118 H,Petrol,Langkawi Police Station,197181.0,,,
EQP781399,Vehicles,Honda Civic,Penang,Bukit Mertajam,Damaged,2022-02-02,2022-11-27,2023-06-29,,Mansor,Requires software upgrade,,,,,,,,,,SG 4148 J,Electric,Bukit Mertajam District Office,181119.0,,,
EQP130212,Weapons,M4 Carbine,Negeri Sembilan,Seremban,Good,2016-11-06,2017-01-05,2017-08-04,3088.0,Hafiz,Requires software upgrade,PI674345,.22 LR,28.0,Special Branch,,,,,,,,,,,,
AST104776,Weapons,M4 Carbine,Putrajaya,Presint 15,Damaged,2024-06-15,2024-08-08,2025-06-15,2753.0,Yusof,Regular inspection due,XI935234,7.62mm,18.0,Special Branch,,,,,,,,,,,,
PDM948701,Weapons,Sig Sauer P226,Putrajaya,Presint 15,Good,2020-10-04,2021-07-10,2022-01-12,1313.0,Nadia,Regular maintenance completed,WJ899326,5.56mm,118.0,Patrol Unit,,,,,,,,,,,,
PDM601944,Devices,Motorola APX Radio,Johor,Batu Pahat,Needs Action,2017-05-12,2018-02-10,2018-11-03,1487.0,Hassan,Requires software upgrade,,,,,,v1.6,,,,,,,,90%,USB,128GB
EQP394101,Devices,Axon Body 3,Pahang,Temerloh,Damaged,2018-05-30,2018-07-07,2019-05-03,2134.0,Ibrahim,Engine overheating,,,,,,v8.2,,,,,,,,81%,Ethernet,512GB
EQP464463,Devices,Motorola VB400,Terengganu,Chukai,Damaged,2022-06-18,2022-09-16,2023-02-12,2053.0,Normah,Requires software upgrade,,,,,,v3.7,,,,,,,,64%,4G,128GB
EQP967544,Vehicles,Honda Civic,Johor,Skudai,Needs Action,2019-05-20,2020-03-12,2020-07-06,,Mariam,Battery replacement needed,,,,,,,,,,KL 6348 D,Petrol,Skudai Police Station,13391.0,,,
EQP931529,ICT Assets,HP Laptop,Melaka,Ayer Keroh,Needs Action,2020-02-29,2020-04-04,2020-10-27,1328.0,Hakim,Requires cleaning,,,,,10.0.192.49,v2.0.4,v10.3,HP,2021-11-25,,,,,,,
AST867388,Vehicles,Proton X70,Pahang,Kuantan,Needs Action,2016-04-30,2017-04-05,2017-10-24,,Kamal,Requires software upgrade,,,,,,,,,,PN 1161 E,Electric,Kuantan HQ,76751.0,,,
AST831003,Weapons,Walther P99,Kuala Lumpur,Cheras,Needs Action,2021-05-19,2021-08-02,2022-07-17,1825.0,Azmi,Performance optimal,VU240134,9mm,182.0,Mobile Patrol Force,,,,,,,,,,,,
AST533966,Weapons,Walther P99,Pahang,Jerantut,Needs Action,2016-05-19,2017-04-21,2018-01-29,738.0,Ahmad Faiz,Scheduled for maintenance,ZT928918,.22 LR,34.0,Patrol Unit,,,,,,,,,,,,
PDM664864,Devices,Hikvision CCTV,Sabah,Lahad Datu,Good,2018-03-30,2019-01-12,2019-12-11,1108.0,Baharuddin,No issues,,,,,,v4.0,,,,,,,,93%,USB,32GB
PDM878524,ICT Assets,HP Laptop,Pahang,Bentong,Needs Action,2020-01-13,2020-08-03,2021-05-12,2139.0,Rohani,Regular maintenance completed,,,,,10.0.238.121,v5.6.5,v10.1,HP,2024-07-26,,,,,,,
AST253854,Vehicles,Honda CBX Motorcycle,Pahang,Jerantut,Good,2020-02-29,2020-06-02,2021-05-19,,Halimah,Storage capacity low,,,,,,,,,,JH 6873 G,Diesel,Jerantut Police Station,58148.0,,,
PDM899003,Vehicles,Honda CBX Motorcycle,Kuala Lumpur,Cheras,Damaged,2024-05-15,2025-04-07,2026-02-18,,Rohani,Scheduled for maintenance,,,,,,,,,,JH 5845 D,Hybrid,Cheras HQ,114674.0,,,
EQP229441,ICT Assets,Canon Printer,Negeri Sembilan,Bahau,Good,2022-04-27,2023-03-06,2023-12-15,2280.0,Fatimah,Network connectivity issues,,,,,10.0.146.143,v1.8.9,v10.3,Canon,2025-12-20,,,,,,,
PDM283430,Weapons,Baton,Kuala Lumpur,Cheras,Damaged,2023-01-28,2023-06-27,2024-01-29,4879.0,Ibrahim,Regular maintenance completed,DN468319,9mm,167.0,Special Branch,,,,,,,,,,,,
EQP160139,Weapons,M16A4,Perak,Kampar,Good,2025-09-18,2025-07-24,2026-07-06,950.0,Razak,Minor wear and tear,AJ659539,.22 LR,53.0,Mobile Patrol Force,,,,,,,,,,,,
PDM418904,Vehicles,Honda CBX Motorcycle,Pahang,Temerloh,Good,2020-09-12,2021-06-07,2022-05-09,,Noraini,Regular inspection due,,,,,,,,,,TR 3277 K,Petrol,Temerloh Police Station,107739.0,,,
PDM866188,ICT Assets,Cisco Catalyst Switch,Sarawak,Kuching,Needs Action,2020-05-11,2021-02-10,2021-08-23,2291.0,Fauziah,No issues,,,,,10.0.187.57,v1.4.4,v12.2,Cisco,2023-12-18,,,,,,,
EQP269149,ICT Assets,HP Laptop,Penang,Bukit Mertajam,Needs Action,2022-09-15,2023-01-25,2023-05-20,7959.0,Yusof,Battery degradation,,,,,10.0.240.115,v3.0.7,v10.2,HP,2024-03-31,,,,,,,
EQP328452,ICT Assets,iPad Tablet,Kedah,Alor Setar,Damaged,2019-06-11,2020-01-24,2020-12-17,3645.0,Zulkifli,Battery degradation,,,,,172.16.165.180,v1.4.0,v8.0,Apple,2024-02-16,,,,,,,
PDM417127,Vehicles,Honda Civic,Selangor,Shah Alam,Good,2017-11-08,2018-03-02,2018-10-29,,Zaharah,Firmware outdated,,,,,,,,,,ML 8539 A,Diesel,Shah Alam District Office,69831.0,,,
PDM411900,Devices,Motorola VB400,Kuala Lumpur,Cheras,Damaged,2018-10-11,2019-07-29,2020-04-20,1690.0,Zulkifli,Battery degradation,,,,,,v7.5,,,,,,,,95%,WiFi,64GB
EQP123064,Vehicles,Honda CBX Motorcycle,Pahang,Temerloh,Needs Action,2017-09-06,2018-02-18,2018-09-09,,Hamid,Regular inspection due,,,,,,,,,,KL 9417 H,Diesel,Temerloh Police Station,165025.0,,,
AST801325,Weapons,Glock 19,Sarawak,Kuching,Good,2024-09-05,2024-10-09,2025-04-25,4638.0,Ibrahim,Minor wear and tear,HI385469,5.56mm,39.0,Anti-Vice Unit,,,,,,,,,,,,
EQP144902,Vehicles,Toyota Hilux,Penang,Balik Pulau,Good,2022-03-30,2023-03-16,2023-08-06,,Aminah,Storage capacity low,,,,,,,,,,ML 2145 E,Petrol,Balik Pulau District Office,24616.0,,,
EQP206143,Weapons,Glock 19,Kedah,Alor Setar,Good,2020-02-13,2020-10-03,2021-04-02,4887.0,Normah,Performance optimal,KE321001,.45 ACP,79.0,Criminal Investigation,,,,,,,,,,,,
AST154472,Weapons,Taser,Sarawak,Kuching,Needs Action,2020-10-26,2021-01-27,2021-09-08,4818.0,Zaharah,Camera lens scratched,DR287107,.22 LR,155.0,Mobile Patrol Force,,,,,,,,,,,,
EQP373709,ICT Assets,HP Laptop,Melaka,Melaka City,Damaged,2015-01-19,2015-05-21,2015-11-02,4329.0,Mariam,Requires software upgrade,,,,,192.168.108.79,v1.6.5,v10.5,HP,2018-02-21,,,,,,,
AST916112,ICT Assets,Windows Server 2019,Penang,Bukit Mertajam,Damaged,2016-01-24,2016-11-02,2017-04-05,3188.0,Haslinda,No issues,,,,,192.168.175.134,v1.2.5,v12.0,Microsoft,2018-08-08,,,,,,,
PDM242464,Weapons,Glock 19,Kuala Lumpur,Bangsar,Good,2024-05-09,2024-09-04,2024-12-26,3621.0,Aminah,Battery degradation,YI369213,9mm,116.0,Special Branch,,,,,,,,,,,,
PDM937429,Weapons,M4 Carbine,Johor,Skudai,Good,2019-12-01,2020-02-05,2020-11-30,1889.0,Ahmad Faiz,Software update pending,SN728712,.45 ACP,4.0,Anti-Vice Unit,,,,,,,,,,,,
PDM977306,Devices,Motorola VB400,Johor,Muar,Good,2022-08-07,2022-09-07,2023-01-16,148.0,Zaharah,Hardware replacement needed,,,,,,v2.7,,,,,,,,86%,Bluetooth,16GB
EQP467090,Weapons,Glock 19,Johor,Muar,Needs Action,2022-04-10,2023-01-30,2023-05-25,243.0,Rosnah,Network connectivity issues,NG593707,5.56mm,25.0,Criminal Investigation,,,,,,,,,,,,
EQP662518,Weapons,Sig Sauer P226,Terengganu,Kuala Terengganu,Damaged,2018-02-23,2018-10-05,2019-08-10,3531.0,Zulkifli,Storage capacity low,FT212729,.38 Special,167.0,Anti-Vice Unit,,,,,,,,,,,,
PDM477655,ICT Assets,HP Laptop,Johor,Muar,Good,2022-06-17,2023-05-03,2024-02-08,5298.0,Yusof,Storage capacity low,,,,,10.0.151.75,v3.3.0,v9.4,HP,2023-10-17,,,,,,,
PDM631649,Vehicles,Yamaha R25 Motorcycle,Sarawak,Kuching,Needs Action,2016-03-11,2017-01-25,2017-12-20,,Yusof,Software update pending,,,,,,,,,,NS 9254 B,Diesel,Kuching HQ,154817.0,,,
EQP361521,Weapons,Baton,Melaka,Ayer Keroh,Damaged,2024-04-18,2024-07-21,2025-06-04,4661.0,Azhar,Network connectivity issues,MI029413,.22 LR,115.0,Cybercrime Unit,,,,,,,,,,,,
AST785250,Weapons,Taser,Sarawak,Miri,Damaged,2025-07-10,2025-07-24,2026-06-26,3321.0,Suraya,Hardware replacement needed,BI920731,.38 Special,15.0,Patrol Unit,,,,,,,,,,,,
AST955367,Devices,Motorola APX Radio,Terengganu,Chukai,Damaged,2019-06-02,2020-01-30,2020-05-08,1439.0,Nurul,Firmware outdated,,,,,,v2.0,,,,,,,,73%,Bluetooth,512GB
EQP194008,ICT Assets,Cisco Catalyst Switch,Pahang,Jerantut,Good,2016-09-22,2017-02-21,2017-11-15,6492.0,Hamid,Firmware outdated,,,,,172.16.246.81,v5.3.4,v8.3,Cisco,2020-12-22,,,,,,,
PDM338826,Vehicles,Proton X70,Perak,Ipoh,Damaged,2018-05-17,2018-06-18,2019-04-24,,Kamal,Requires software upgrade,,,,,,,,,,NS 8807 C,Hybrid,Ipoh HQ,56151.0,,,
PDM422510,Vehicles,Proton Wira,Kelantan,Pasir Mas,Damaged,2016-10-30,2017-09-13,2018-04-23,,Kamal,Hardware replacement needed,,,,,,,,,,KB 7691 J,Hybrid,Pasir Mas District Office,130546.0,,,
AST647678,Weapons,HK416,Kuala Lumpur,Cheras,Good,2020-07-17,2021-03-18,2022-03-07,4604.0,Zarina,Software update pending,WV680480,7.62mm,160.0,Narcotics Division,,,,,,,,,,,,
AST353048,ICT Assets,HP Laptop,Johor,Johor Bahru,Needs Action,2025-08-27,2025-08-08,2026-01-31,751.0,Rosnah,Scheduled for maintenance,,,,,172.16.99.129,v1.7.7,v9.2,HP,2029-08-21,,,,,,,
AST756534,Vehicles,Toyota Hilux,Melaka,Jasin,Needs Action,2023-01-27,2023-05-01,2024-02-08,,Mariam,Network connectivity issues,,,,,,,,,,SG 8044 K,Petrol,Jasin District Office,49375.0,,,
PDM669197,Weapons,Walther P99,Sarawak,Miri,Damaged,2019-05-29,2019-09-08,2020-08-03,3805.0,Sarah,Battery replacement needed,BF513514,7.62mm,52.0,Anti-Vice Unit,,,,,,,,,,,,
PDM491411,ICT Assets,HP Aruba Switch,Sabah,Lahad Datu,Good,2015-12-29,2016-05-01,2016-11-19,7543.0,Hassan,Software update pending,,,,,172.16.82.10,v1.7.7,v11.2,HP,2019-09-05,,,,,,,
AST838118,Vehicles,Proton Wira,Sarawak,Bintulu,Good,2017-11-03,2018-04-22,2018-09-01,,Halimah,Regular inspection due,,,,,,,,,,NS 4163 G,Hybrid,Bintulu HQ,42578.0,,,
PDM784384,ICT Assets,HP Laptop,Negeri Sembilan,Nilai,Damaged,2020-12-04,2021-04-11,2021-10-05,1640.0,Hassan,Regular inspection due,,,,,10.0.149.35,v1.1.1,v9.5,HP,2025-10-20,,,,,,,
EQP302863,Devices,Motorola VB400,Terengganu,Kemaman,Damaged,2018-09-19,2019-03-20,2019-09-21,2656.0,Omar,Battery replacement needed,,,,,,v5.3,,,,,,,,88%,4G,128GB
EQP193608,Weapons,Walther P99,Terengganu,Dungun,Needs Action,2016-03-01,2016-09-18,2017-05-05,1541.0,Farid,Regular inspection due,KZ361651,.38 Special,197.0,Criminal Investigation,,,,,,,,,,,,
PDM816269,Weapons,Glock 19,Pahang,Kuantan,Damaged,2020-03-20,2021-01-28,2021-06-19,2425.0,Hamid,Regular maintenance completed,LY728879,.38 Special,143.0,Cybercrime Unit,,,,,,,,,,,,
AST217077,Vehicles,Yamaha R25 Motorcycle,Selangor,Petaling Jaya,Needs Action,2025-04-23,2025-08-09,2026-03-21,,Fauziah,Engine overheating,,,,,,,,,,PN 9952 C,Electric,Petaling Jaya HQ,185117.0,,,
EQP928547,Vehicles,APC,Sarawak,Kuching,Damaged,2016-01-03,2016-06-06,2017-01-25,,Kamal,Camera lens scratched,,,,,,,,,,KL 5906 B,Petrol,Kuching HQ,61533.0,,,
EQP395633,Weapons,Glock 19,Selangor,Shah Alam,Needs Action,2016-03-26,2016-11-28,2017-03-14,4916.0,Sharifah,Minor wear and tear,ZO729100,.22 LR,32.0,Anti-Vice Unit,,,,,,,,,,,,
PDM816040,Vehicles,Toyota Hilux,Negeri Sembilan,Bahau,Damaged,2022-10-10,2022-11-30,2023-09-24,,Omar,Regular maintenance completed,,,,,,,,,,KD 3137 A,Diesel,Bahau HQ,72422.0,,,
PDM600086,ICT Assets,iPad Tablet,Melaka,Ayer Keroh,Good,2015-07-04,2016-01-17,2016-06-16,2885.0,Siti Nurhaliza,Engine overheating,,,,,172.16.163.84,v2.6.7,v10.1,Apple,2018-03-29,,,,,,,
EQP743720,Devices,Dahua CCTV,Kuala Lumpur,Cheras,Damaged,2019-11-27,2020-07-28,2020-12-23,1600.0,Noraini,No issues,,,,,,v8.1,,,,,,,,71%,5G,512GB
AST315229,Vehicles,Transport Truck,Johor,Skudai,Damaged,2017-11-27,2018-01-06,2018-08-21,,Nadia,Battery replacement needed,,,,,,,,,,PH 8731 F,Electric,Skudai District Office,8197.0,,,
PDM926786,ICT Assets,Palo Alto Firewall,Selangor,Subang Jaya,Needs Action,2015-10-30,2016-03-16,2016-09-22,1087.0,Mansor,Performance optimal,,,,,10.0.204.191,v1.5.1,v10.0,Palo Alto,2019-05-07,,,,,,,
PDM104863,Vehicles,Proton Wira,Negeri Sembilan,Nilai,Good,2024-09-11,2025-08-06,2026-05-02,,Mariam,Scheduled for maintenance,,,,,,,,,,SG 5858 G,Petrol,Nilai Police Station,96632.0,,,
EQP208763,Weapons,Glock 19,Kuala Lumpur,Bangsar,Needs Action,2023-09-03,2024-08-06,2025-07-31,3645.0,Fauziah,Regular maintenance completed,LG918211,7.62mm,70.0,Traffic Police,,,,,,,,,,,,
EQP766771,Vehicles,Yamaha R25 Motorcycle,Johor,Skudai,Needs Action,2016-03-28,2016-07-17,2017-01-21,,Sarah,Storage capacity low,,,,,,,,,,WC 2343 K,Diesel,Skudai HQ,129331.0,,,
PDM698431,ICT Assets,HP Laptop,Melaka,Jasin,Needs Action,2016-04-03,2016-11-22,2017-08-16,4881.0,Fatimah,Hardware replacement needed,,,,,192.168.56.252,v1.0.1,v9.5,HP,2019-09-12,,,,,,,
AST737936,Weapons,Remington 870,Pahang,Kuantan,Damaged,2018-11-06,2018-12-30,2019-07-09,3881.0,Mansor,Firmware outdated,OW877006,.22 LR,111.0,Anti-Vice Unit,,,,,,,,,,,,
EQP742844,ICT Assets,Fortinet Firewall,Kelantan,Pasir Mas,Needs Action,2015-08-13,2015-10-06,2016-03-11,7930.0,Normah,Camera lens scratched,,,,,172.16.86.70,v4.9.2,v11.5,Fortinet,2019-03-30,,,,,,,
EQP399266,Weapons,Glock 19,Melaka,Alor Gajah,Good,2021-09-29,2022-05-28,2023-05-12,3594.0,Azmi,No issues,TN692700,.38 Special,187.0,Traffic Police,,,,,,,,,,,,
PDM377588,Vehicles,Proton X70,Negeri Sembilan,Seremban,Good,2015-06-07,2016-03-21,2017-01-27,,Hassan,Engine overheating,,,,,,,,,,NS 3975 G,Hybrid,Seremban Police Station,123561.0,,,
EQP321576,Devices,Motorola VB400,Kuala Lumpur,Bangsar,Good,2017-07-09,2017-09-14,2018-05-15,828.0,Khadijah,Camera lens scratched,,,,,,v9.2,,,,,,,,99%,USB,64GB
EQP825055,ICT Assets,iPad Tablet,Negeri Sembilan,Port Dickson,Damaged,2016-12-10,2017-03-17,2017-10-17,6194.0,Suraya,No issues,,,,,172.16.49.186,v1.0.4,v10.3,Apple,2021-11-30,,,,,,,
AST564426,Vehicles,Proton Wira,Sabah,Sandakan,Damaged,2020-04-13,2021-04-09,2021-08-21,,Syafiq,Battery replacement needed,,,,,,,,,,ML 2554 B,Petrol,Sandakan District Office,185341.0,,,
